short_name,age,height_cm,weight_kg,nationality,club_name,league_name,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
F. Boulaya,27,179,70,Algeria,FC Metz,French Ligue 1,72,72,3300000,15000,RW,Right,1,4,5,High/Medium,Lean,No,6600000.0,NoTag,RW,10.0,,2018-07-01,2022.0,,,73.0,65.0,69.0,78.0,25.0,52.0,,,,,,,"Flair, Outside Foot Shot, Technical Dribbler (AI)",72,65,42,69,54,80,74,73,64,78,74,73,79,62,74,73,55,62,49,63,48,26,69,68,56,74,,22,28,6,15,10,12,9,66+2,66+2,66+2,72+0,71+0,71+0,71+0,72+0,71+1,71+1,71+1,71+1,64+2,64+2,64+2,71+1,53+2,49+2,49+2,49+2,53+2,48+2,38+2,38+2,38+2,48+2
A. Hahn,29,185,79,Germany,FC Augsburg,German 1. Bundesliga,72,72,3000000,20000,"RM, ST",Right,2,4,3,High/High,Normal,Yes,5400000.0,Engine,SUB,28.0,,2018-07-01,2022.0,,,66.0,74.0,67.0,66.0,55.0,82.0,,,,,,,Long Shot Taker (AI),79,73,75,64,73,66,54,52,62,68,69,63,61,77,61,81,80,87,79,76,85,52,75,71,47,64,,56,59,14,14,13,15,11,73+,73+,73+,70+0,71+0,71+0,71+0,70+0,69+2,69+2,69+2,70+2,68+2,68+2,68+2,70+2,66+2,64+2,64+2,64+2,66+2,65+2,64+2,64+2,64+2,65+2
Y. Baraye,28,177,76,Senegal,Parma,Italian Serie A,72,72,3100000,25000,"RW, LW",Right,1,3,3,Medium/Medium,Normal,No,5600000.0,NoTag,RES,41.0,,2015-08-29,2025.0,,,84.0,64.0,65.0,75.0,48.0,61.0,,,,,,,Long Passer (AI),65,68,46,68,51,75,54,56,64,74,81,86,77,72,74,60,54,74,57,62,57,37,71,64,50,66,,55,47,7,8,8,8,15,67+2,67+2,67+2,72+0,71+0,71+0,71+0,72+0,71+1,71+1,71+1,72+0,67+2,67+2,67+2,72+0,63+2,59+2,59+2,59+2,63+2,60+2,53+2,53+2,53+2,60+2
F. Ricci,26,175,68,Italy,Sassuolo,Italian Serie A,72,72,3300000,24000,"RW, LW",Left,1,3,4,High/Medium,Normal,No,5600000.0,NoTag,RES,16.0,,2017-07-01,2022.0,,,79.0,64.0,66.0,76.0,47.0,48.0,,,,,,,"Finesse Shot, Technical Dribbler (AI)",71,65,42,68,60,77,53,53,59,76,81,77,79,68,74,63,33,60,39,62,61,47,68,68,67,70,,50,50,13,11,12,5,6,65+2,65+2,65+2,72+0,70+0,70+0,70+0,72+0,71+1,71+1,71+1,71+1,66+2,66+2,66+2,71+1,62+2,58+2,58+2,58+2,62+2,60+2,51+2,51+2,51+2,60+2
Pere Milla,27,184,72,Spain,Elche CF,Spain Primera Division,72,72,3300000,16000,"ST, CAM, LM",Left,1,2,3,Medium/Low,Lean,No,7300000.0,NoTag,CAM,11.0,,2019-07-01,2022.0,,,77.0,73.0,68.0,76.0,37.0,62.0,,,,,,,"Finesse Shot, Technical Dribbler (AI)",69,74,64,72,62,78,63,58,60,75,79,75,78,68,68,76,51,73,65,71,45,32,72,69,62,57,,30,28,10,10,14,14,14,72+0,72+0,72+0,74+,73+,73+,73+,74+,73+,73+,73+,73+,67+2,67+2,67+2,73+,57+2,53+2,53+2,53+2,57+2,54+2,47+2,47+2,47+2,54+2
F. Sotoca,29,187,77,France,Racing Club de Lens,French Ligue 1,72,72,3100000,30000,"ST, RM",Right,1,3,3,High/Medium,Lean,No,6200000.0,NoTag,RS,7.0,,2019-06-11,2023.0,,,85.0,71.0,67.0,66.0,40.0,80.0,,,,,,,"Solid Player, Power Header",70,72,73,69,70,65,61,63,65,69,84,85,69,67,54,74,88,90,77,65,72,32,69,66,68,60,,39,42,13,15,12,11,14,72+0,72+0,72+0,70+0,70+0,70+0,70+0,70+0,69+2,69+2,69+2,71+1,65+2,65+2,65+2,71+1,60+2,57+2,57+2,57+2,60+2,58+2,54+2,54+2,54+2,58+2
Y. Mutō,27,178,72,Japan,SD Eibar,Spain Primera Division,72,72,3300000,21000,ST,Right,1,4,3,High/High,Lean,Yes,,NoTag,SUB,12.0,Newcastle United,,2021.0,,,77.0,71.0,66.0,75.0,41.0,57.0,,,,,,,Technical Dribbler (AI),68,73,71,70,73,77,65,46,54,74,78,76,74,70,77,72,76,63,55,65,50,39,74,70,62,75,,33,30,7,15,15,8,14,72+0,72+0,72+0,73+,73+,73+,73+,73+,72+0,72+0,72+0,72+0,65+2,65+2,65+2,72+0,57+2,54+2,54+2,54+2,57+2,55+2,50+2,50+2,50+2,55+2
J. Clauss,27,185,72,France,Racing Club de Lens,French Ligue 1,72,72,3300000,29000,"RW, RB",Right,1,3,3,Medium/Medium,Lean,No,6600000.0,NoTag,SUB,11.0,,2020-07-01,2023.0,,,81.0,65.0,68.0,74.0,62.0,65.0,,,,,,,,69,64,58,72,56,74,66,54,63,71,85,78,83,72,77,74,62,79,59,65,61,60,70,68,42,68,,63,65,15,14,15,8,15,69+2,69+2,69+2,72+0,71+0,71+0,71+0,72+0,71+1,71+1,71+1,72+0,69+2,69+2,69+2,72+0,70+2,66+2,66+2,66+2,70+2,68+2,63+2,63+2,63+2,68+2
Reinier,18,185,72,Brazil,Borussia Dortmund,German 1. Bundesliga,71,87,4900000,13000,"CF, CAM",Right,1,4,4,High/Medium,Normal,No,,NoTag,RES,20.0,Real Madrid,,2022.0,,,82.0,68.0,64.0,75.0,43.0,65.0,,,,,,,"Flair, Technical Dribbler (AI)",58,68,59,67,70,77,72,55,57,74,84,80,78,68,69,72,54,69,67,64,60,31,68,70,67,74,,47,40,13,8,13,5,11,70+2,70+2,70+2,71+0,71+0,71+0,71+0,71+0,71+2,71+2,71+2,71+2,65+2,65+2,65+2,71+2,58+2,56+2,56+2,56+2,58+2,56+2,52+2,52+2,52+2,56+2
E. Nketiah,21,175,72,England,Arsenal,English Premier League,71,83,4300000,35000,ST,Right,1,3,3,High/Medium,Lean,Yes,9000000.0,NoTag,SUB,30.0,,2015-07-01,2022.0,,,83.0,69.0,54.0,74.0,23.0,61.0,,,,,,,,43,73,57,65,67,74,54,38,45,72,85,82,79,74,72,69,73,68,59,62,52,19,74,58,57,68,,19,15,12,10,11,9,5,71+2,71+2,71+2,70+0,71+0,71+0,71+0,70+0,69+2,69+2,69+2,68+2,60+2,60+2,60+2,68+2,48+2,45+2,45+2,45+2,48+2,45+2,39+2,39+2,39+2,45+2
Pedro Pereira,22,185,72,Portugal,Crotone,Italian Serie A,71,81,3400000,7000,"RB, RWB, RM",Right,1,2,3,Medium/Medium,Normal,No,,NoTag,SUB,38.0,SL Benfica,,2021.0,,,72.0,39.0,65.0,71.0,69.0,61.0,,,,,,,Long Throw-in,70,35,60,69,37,69,50,35,64,71,74,71,76,70,74,44,72,69,57,34,60,66,68,63,48,71,,73,67,10,6,9,11,12,58+2,58+2,58+2,65+0,63+0,63+0,63+0,65+0,65+2,65+2,65+2,67+2,66+2,66+2,66+2,67+2,69+2,68+2,68+2,68+2,69+2,69+2,67+2,67+2,67+2,69+2
J. Maja,21,180,67,Nigeria,FC Girondins de Bordeaux,French Ligue 1,71,80,3700000,16000,ST,Right,1,3,3,Medium/Medium,Normal,No,7800000.0,NoTag,ST,9.0,,2019-01-26,2023.0,,,75.0,70.0,62.0,70.0,28.0,58.0,,,,,,,,51,73,64,73,62,72,62,44,56,72,72,77,60,70,66,70,54,59,65,68,38,14,71,64,63,72,,22,23,14,8,15,5,7,71+2,71+2,71+2,69+0,71+0,71+0,71+0,69+0,70+2,70+2,70+2,68+2,63+2,63+2,63+2,68+2,49+2,47+2,47+2,47+2,49+2,47+2,41+2,41+2,41+2,47+2
K. Zohi,23,177,75,Mali,RC Strasbourg Alsace,French Ligue 1,71,80,3600000,16000,"LM, ST",Right,1,3,3,High/High,Normal,No,7900000.0,NoTag,LAM,20.0,,2017-01-01,2021.0,,,80.0,67.0,63.0,76.0,25.0,57.0,,,,,,,Speed Dribbler (AI),65,69,66,67,62,79,60,45,55,71,79,81,84,59,68,67,70,67,61,61,32,16,67,64,69,53,,23,22,7,13,9,14,10,68+2,68+2,68+2,71+0,70+0,70+0,70+0,71+0,69+2,69+2,69+2,70+2,61+2,61+2,61+2,70+2,50+2,45+2,45+2,45+2,50+2,47+2,39+2,39+2,39+2,47+2
I. Cardona,22,185,77,France,Stade Brestois 29,French Ligue 1,71,79,3500000,12000,"ST, RM, LM",Right,1,3,3,High/High,Lean,No,7700000.0,NoTag,LS,14.0,,2019-08-12,2023.0,,,69.0,72.0,65.0,73.0,26.0,63.0,,,,,,,Finesse Shot,56,74,63,71,76,76,65,58,58,74,68,70,68,66,63,72,76,74,68,68,31,24,76,70,70,64,,17,20,9,11,6,13,13,71+2,71+2,71+2,71+0,72+0,72+0,72+0,71+0,71+2,71+2,71+2,70+2,65+2,65+2,65+2,70+2,51+2,48+2,48+2,48+2,51+2,47+2,41+2,41+2,41+2,47+2
Villalibre,22,184,87,Spain,Athletic Club de Bilbao,Spain Primera Division,71,78,3400000,14000,ST,Left,1,3,3,Medium/Medium,Stocky,No,7800000.0,Strength,SUB,20.0,,2015-07-01,2023.0,,,72.0,71.0,50.0,66.0,39.0,80.0,,,,,,,"Power Header, Outside Foot Shot",34,72,74,60,67,63,60,36,45,68,70,74,72,64,66,81,79,67,91,57,67,31,71,52,73,74,,32,30,13,15,15,12,14,71+2,71+2,71+2,63+0,67+0,67+0,67+0,63+0,63+2,63+2,63+2,61+2,57+2,57+2,57+2,61+2,50+2,51+2,51+2,51+2,50+2,49+2,52+2,52+2,52+2,49+2
A. Cerri,24,194,91,Italy,Cagliari,Italian Serie A,71,77,3300000,19000,ST,Right,1,3,3,Medium/Medium,Normal,No,6600000.0,"AerialThreat,Strength",RES,27.0,,2019-02-19,2023.0,,,56.0,72.0,54.0,68.0,39.0,74.0,,,,,,,Power Header,40,75,75,65,68,68,64,34,45,73,50,60,57,60,63,75,70,63,92,68,42,13,70,57,64,68,,34,30,6,13,8,10,14,71+2,71+2,71+2,64+0,67+0,67+0,67+0,64+0,65+2,65+2,65+2,62+2,59+2,59+2,59+2,62+2,48+2,49+2,49+2,49+2,48+2,46+2,50+2,50+2,50+2,46+2
Y. Wissa,23,176,74,DR Congo,FC Lorient,French Ligue 1,71,77,3200000,16000,"LM, ST",Right,1,3,3,High/Medium,Lean,No,7000000.0,NoTag,LM,19.0,,2018-01-22,2024.0,,,88.0,71.0,61.0,72.0,24.0,67.0,,,,,,,Speed Dribbler (AI),62,72,54,63,65,72,46,41,60,69,84,91,81,69,73,75,75,71,67,65,61,13,71,65,70,67,,23,18,14,7,6,8,15,70+2,70+2,70+2,71+0,71+0,71+0,71+0,71+0,69+2,69+2,69+2,70+2,62+2,62+2,62+2,70+2,51+2,47+2,47+2,47+2,51+2,47+2,41+2,41+2,41+2,47+2
A. Grbic,23,188,82,Austria,FC Lorient,French Ligue 1,71,77,3300000,18000,ST,Right,1,4,2,High/Medium,Normal,No,7300000.0,NoTag,ST,27.0,,2020-07-08,2025.0,,,72.0,75.0,53.0,68.0,24.0,69.0,,,,,,,"Finesse Shot, Outside Foot Shot",52,76,68,56,67,68,58,72,42,72,69,75,66,62,63,73,54,72,76,75,52,17,73,52,76,68,,21,17,9,11,11,11,10,71+2,71+2,71+2,67+0,68+0,68+0,68+0,67+0,65+2,65+2,65+2,64+2,57+2,57+2,57+2,64+2,47+2,43+2,43+2,43+2,47+2,44+2,40+2,40+2,40+2,44+2
I. Ganago,21,176,82,Cameroon,Racing Club de Lens,French Ligue 1,71,77,3300000,20000,"ST, RW, LW",Right,1,3,3,High/Medium,Stocky,No,7300000.0,NoTag,LS,27.0,,2020-07-10,2024.0,SUB,9.0,76.0,72.0,58.0,71.0,34.0,67.0,,,,,,,,62,72,65,66,60,73,51,40,54,71,74,78,65,65,70,78,66,65,75,68,48,45,72,48,66,66,,17,14,9,10,8,8,13,71+2,71+2,71+2,69+0,69+0,69+0,69+0,69+0,66+2,66+2,66+2,67+2,60+2,60+2,60+2,67+2,53+2,50+2,50+2,50+2,53+2,50+2,46+2,46+2,46+2,50+2
R. Framberger,24,179,73,Germany,FC Augsburg,German 1. Bundesliga,71,76,2800000,13000,"RB, RWB",Right,1,3,2,Medium/Medium,Normal,No,5300000.0,NoTag,RB,32.0,,2013-07-01,2024.0,,,82.0,41.0,56.0,58.0,69.0,61.0,,,,,,,,61,41,54,64,40,50,38,40,51,63,75,87,68,69,73,42,61,64,58,38,65,66,52,48,39,56,,73,71,13,15,11,8,9,54+2,54+2,54+2,59+0,56+0,56+0,56+0,59+0,57+2,57+2,57+2,60+2,58+2,58+2,58+2,60+2,67+2,64+2,64+2,64+2,67+2,69+2,66+2,66+2,66+2,69+2
Gil Dias,23,183,78,Portugal,AS Monaco,French Ligue 1,71,76,3200000,24000,"LM, RM, RW",Left,1,4,4,High/High,Normal,No,6300000.0,NoTag,SUB,43.0,,2015-01-01,2022.0,,,74.0,66.0,67.0,74.0,55.0,65.0,,,,,,,Technical Dribbler (AI),65,64,57,71,60,74,59,63,61,75,73,74,74,72,70,72,53,72,63,70,63,56,66,70,53,72,,57,55,5,6,14,7,13,68+2,68+2,68+2,71+0,71+0,71+0,71+0,71+0,71+2,71+2,71+2,70+2,69+2,69+2,69+2,70+2,65+2,63+2,63+2,63+2,65+2,64+2,59+2,59+2,59+2,64+2
M. Stępiński,25,183,72,Poland,Hellas Verona,Italian Serie A,71,75,3100000,17000,ST,Right,1,3,3,High/Medium,Normal,No,5800000.0,NoTag,SUB,9.0,,2019-09-02,2024.0,,,69.0,69.0,58.0,71.0,37.0,73.0,,,,,,,,51,71,73,68,63,71,51,34,54,70,71,67,76,69,71,71,75,62,80,64,71,32,74,59,62,60,,18,17,8,13,7,9,7,71+2,71+2,71+2,68+0,69+0,69+0,69+0,68+0,68+2,68+2,68+2,66+2,61+2,61+2,61+2,66+2,51+2,52+2,52+2,52+2,51+2,48+2,50+2,50+2,50+2,48+2
F. Diabaté,24,175,60,Mali,Leicester City,English Premier League,71,75,3100000,36000,"LM, RM, ST",Left,1,3,3,Medium/Low,Lean,Yes,6100000.0,NoTag,RES,29.0,,2018-01-13,2022.0,,,76.0,66.0,61.0,76.0,23.0,43.0,,,,,,,Flair,63,68,62,64,65,77,43,38,56,75,78,74,83,66,75,68,47,63,37,62,33,20,71,68,59,57,,17,14,9,12,7,12,7,68+2,68+2,68+2,71+0,71+0,71+0,71+0,71+0,70+2,70+2,70+2,70+2,62+2,62+2,62+2,70+2,49+2,44+2,44+2,44+2,49+2,45+2,34+2,34+2,34+2,45+2
C. Traoré,25,174,78,Mali,Racing Club de Lens,French Ligue 1,71,75,2700000,21000,"RB, RWB",Right,1,3,3,High/Medium,Normal,No,5600000.0,NoTag,RES,20.0,,2019-08-21,2022.0,,,74.0,46.0,62.0,71.0,67.0,68.0,,,,,,,,69,40,66,69,39,72,59,38,63,70,76,73,67,62,76,55,75,71,69,47,58,64,54,48,54,66,,70,72,12,14,8,13,11,59+2,59+2,59+2,63+0,61+0,61+0,61+0,63+0,62+2,62+2,62+2,65+2,63+2,63+2,63+2,65+2,69+2,66+2,66+2,66+2,69+2,69+2,67+2,67+2,67+2,69+2
C. Jean,24,170,70,France,Racing Club de Lens,French Ligue 1,71,74,3000000,21000,"RM, ST",Right,1,3,3,High/High,Stocky,No,6200000.0,Acrobat,SUB,25.0,,2020-07-01,2023.0,,,76.0,68.0,68.0,74.0,31.0,54.0,,,,,,,Speed Dribbler (AI),73,67,61,69,69,72,68,59,64,70,77,76,90,69,86,70,34,61,53,68,55,32,67,66,64,63,,22,21,12,7,14,10,15,68+2,68+2,68+2,71+0,69+0,69+0,69+0,71+0,70+2,70+2,70+2,70+2,63+2,63+2,63+2,70+2,54+2,50+2,50+2,50+2,54+2,50+2,42+2,42+2,42+2,50+2
Léo Bonatini,26,184,77,Brazil,Wolverhampton Wanderers,English Premier League,71,74,3000000,45000,ST,Right,1,4,3,Medium/High,Normal,Yes,5900000.0,NoTag,RES,24.0,,2018-07-01,2022.0,,,68.0,70.0,68.0,71.0,34.0,71.0,,,,,,,,65,69,66,71,69,72,67,63,63,73,68,68,67,73,64,76,70,69,75,65,63,33,75,69,72,74,,28,31,15,12,8,10,15,71+2,71+2,71+2,70+0,71+0,71+0,71+0,70+0,71+2,71+2,71+2,70+2,66+2,66+2,66+2,70+2,55+2,54+2,54+2,54+2,55+2,52+2,49+2,49+2,49+2,52+2
P. Hamel,26,189,76,France,FC Lorient,French Ligue 1,71,74,3000000,20000,ST,Right,1,3,3,Medium/Medium,Lean,No,6200000.0,NoTag,SUB,29.0,,2016-07-01,2023.0,,,61.0,73.0,57.0,67.0,28.0,62.0,,,,,,,,57,78,78,64,57,67,42,33,51,69,64,59,59,67,70,72,87,70,67,67,35,24,78,57,68,64,,20,24,11,14,13,13,13,71+2,71+2,71+2,67+0,69+0,69+0,69+0,67+0,66+2,66+2,66+2,65+2,60+2,60+2,60+2,65+2,49+2,46+2,46+2,46+2,49+2,46+2,42+2,42+2,42+2,46+2
J. Murphy,25,179,74,England,Newcastle United,English Premier League,71,73,2900000,25000,"RW, LW, RM",Right,1,3,3,High/Low,Lean,Yes,5700000.0,NoTag,RES,23.0,,2017-07-19,2021.0,,,80.0,68.0,66.0,75.0,33.0,55.0,,,,,,,,67,66,40,67,50,78,75,62,60,71,77,83,78,64,75,73,46,66,59,72,31,18,68,67,68,65,,38,39,13,16,13,10,6,66+2,66+2,66+2,71+0,70+0,70+0,70+0,71+0,70+2,70+2,70+2,70+2,63+2,63+2,63+2,70+2,55+2,50+2,50+2,50+2,55+2,52+2,42+2,42+2,42+2,52+2
L. Höler,25,184,83,Germany,SC Freiburg,German 1. Bundesliga,71,73,2900000,16000,"ST, CF",Right,1,2,3,Medium/Medium,Normal,Yes,5400000.0,NoTag,RS,9.0,,2018-01-01,2024.0,,,70.0,72.0,50.0,59.0,40.0,76.0,,,,,,,,45,74,75,56,69,57,50,38,41,59,67,73,63,73,64,78,65,81,77,65,70,33,76,54,57,59,,38,29,8,7,12,10,10,71+2,71+2,71+2,63+0,66+0,66+0,66+0,63+0,62+2,62+2,62+2,61+2,57+2,57+2,57+2,61+2,52+2,51+2,51+2,51+2,52+2,51+2,52+2,52+2,52+2,51+2
S. Skrzybski,27,174,70,Germany,FC Schalke 04,German 1. Bundesliga,71,72,2800000,18000,"ST, RM",Right,1,3,3,Medium/Medium,Normal,No,5000000.0,NoTag,SUB,22.0,,2018-07-01,2021.0,,,75.0,73.0,65.0,75.0,33.0,62.0,,,,,,,,67,73,58,71,73,75,71,59,52,74,83,68,76,73,76,74,79,76,55,72,58,35,74,64,68,63,,28,21,11,15,10,9,11,71+1,71+1,71+1,73+,73+,73+,73+,73+,71+1,71+1,71+1,72+0,65+2,65+2,65+2,72+0,56+2,52+2,52+2,52+2,56+2,52+2,45+2,45+2,45+2,52+2
C. Townsend,27,183,73,England,West Bromwich Albion,English Premier League,71,72,2400000,41000,"LB, LWB",Left,1,3,3,Medium/Medium,Lean,No,5000000.0,NoTag,SUB,14.0,,2018-07-28,2021.0,,,71.0,46.0,64.0,66.0,69.0,68.0,,,,,,,Early Crosser,69,44,56,65,41,65,64,61,57,64,68,73,69,67,73,47,69,76,69,47,57,67,56,62,52,62,,74,67,8,10,8,4,8,57+2,57+2,57+2,62+0,60+0,60+0,60+0,62+0,62+2,62+2,62+2,64+2,63+2,63+2,63+2,64+2,69+2,66+2,66+2,66+2,69+2,69+2,67+2,67+2,67+2,69+2
P. Bamford,26,185,71,England,Leeds United,English Premier League,71,72,2800000,56000,ST,Left,1,3,3,High/High,Normal,Yes,5800000.0,NoTag,ST,9.0,,2018-07-31,2022.0,,,71.0,69.0,63.0,70.0,34.0,71.0,,,,,,,Flair,58,70,67,68,64,68,66,59,60,74,69,73,69,69,63,72,64,81,72,62,60,46,78,64,71,70,,23,18,9,7,11,6,16,71+1,71+1,71+1,69+0,70+0,70+0,70+0,69+0,69+2,69+2,69+2,69+2,65+2,65+2,65+2,69+2,55+2,54+2,54+2,54+2,55+2,51+2,47+2,47+2,47+2,51+2
R. Ripart,27,181,73,France,Nîmes Olympique,French Ligue 1,71,72,2800000,16000,"ST, LM, RB",Right,1,3,3,High/High,Stocky,No,5800000.0,NoTag,RB,20.0,,2012-07-01,2023.0,,,71.0,73.0,66.0,71.0,60.0,75.0,,,,,,,"Long Shot Taker (AI), Team Player",68,72,64,68,71,71,65,55,63,75,68,73,66,70,65,77,67,84,73,72,69,56,72,67,72,68,,60,48,10,11,10,13,11,71+1,71+1,71+1,71+0,71+0,71+0,71+0,71+0,70+2,70+2,70+2,71+1,69+2,69+2,69+2,71+1,66+2,66+2,66+2,66+2,66+2,65+2,63+2,63+2,63+2,65+2
M. Harnik,33,186,80,Austria,SV Werder Bremen,German 1. Bundesliga,71,71,1500000,18000,"ST, RW",Right,2,4,3,High/Medium,Normal,Yes,2600000.0,NoTag,RES,14.0,,2018-07-01,2021.0,,,64.0,70.0,68.0,69.0,45.0,75.0,,,,,,,,68,70,76,70,70,70,71,52,69,69,66,63,67,70,64,76,90,75,75,64,72,39,72,66,72,75,,32,42,15,10,12,6,14,71+0,71+0,71+0,69+0,69+0,69+0,69+0,69+0,69+2,69+2,69+2,69+2,66+2,66+2,66+2,69+2,59+2,59+2,59+2,59+2,59+2,57+2,56+2,56+2,56+2,57+2
A. Szalai,32,193,93,Hungary,1. FSV Mainz 05,German 1. Bundesliga,71,71,1900000,18000,ST,Right,2,3,3,Medium/Medium,Stocky,No,3400000.0,Strength,SUB,28.0,,2019-08-27,2021.0,ST,9.0,34.0,71.0,59.0,70.0,39.0,78.0,,,,,,,,49,71,81,69,68,69,58,42,48,75,34,34,63,73,59,82,64,65,87,61,75,41,74,64,76,75,,41,13,14,12,6,16,9,71+0,71+0,71+0,64+0,68+0,68+0,68+0,64+0,66+2,66+2,66+2,62+2,64+2,64+2,64+2,62+2,49+2,55+2,55+2,55+2,49+2,47+2,53+2,53+2,53+2,47+2
Diego Farías,30,173,66,Brazil,Cagliari,Italian Serie A,71,71,2300000,21000,ST,Right,1,3,4,High/Medium,Lean,No,4100000.0,NoTag,RES,7.0,,2014-08-06,2021.0,,,83.0,69.0,68.0,79.0,38.0,46.0,,,,,,,"Flair, Technical Dribbler (AI)",66,70,64,72,63,78,65,65,59,77,85,81,88,73,90,70,70,58,40,68,40,25,72,72,69,72,,27,20,6,7,6,5,14,71+0,71+0,71+0,75+,74+,74+,74+,75+,74+,74+,74+,73+,66+2,66+2,66+2,73+,56+2,51+2,51+2,51+2,56+2,53+2,45+2,45+2,45+2,53+2
J. Schieber,31,186,83,Germany,FC Augsburg,German 1. Bundesliga,71,71,2100000,18000,ST,Left,2,2,3,High/Medium,Stocky,Yes,3800000.0,NoTag,RES,10.0,,2018-07-01,2021.0,,,51.0,74.0,58.0,64.0,30.0,67.0,,,,,,,Injury Prone,60,72,75,66,70,64,58,58,49,69,52,50,52,71,51,83,79,32,80,69,77,21,72,50,72,68,,26,19,8,12,16,12,7,71+0,71+0,71+0,64+0,66+0,66+0,66+0,64+0,63+2,63+2,63+2,61+2,57+2,57+2,57+2,61+2,45+2,47+2,47+2,47+2,45+2,43+2,47+2,47+2,47+2,43+2
A. Elmohamady,32,183,78,Egypt,Aston Villa,English Premier League,71,71,1500000,29000,"RB, RM, RWB",Right,2,3,3,High/Medium,Lean,Yes,2900000.0,NoTag,SUB,27.0,,2017-07-19,2021.0,SUB,3.0,68.0,64.0,71.0,69.0,67.0,70.0,,,,,,,"Solid Player, Early Crosser, Speed Dribbler (AI)",74,61,72,73,60,68,76,69,69,72,66,69,69,72,63,70,81,73,72,66,59,69,66,67,59,68,,67,62,14,7,9,10,7,68+2,68+2,68+2,69+0,68+0,68+0,68+0,69+0,69+2,69+2,69+2,70+1,70+1,70+1,70+1,70+1,69+2,69+2,69+2,69+2,69+2,69+2,68+2,68+2,68+2,69+2
M. Destro,29,182,80,Italy,Genoa,Italian Serie A,71,71,2400000,13000,ST,Right,2,3,4,Medium/Low,Normal,Yes,4300000.0,NoTag,LS,23.0,,2020-09-07,2022.0,,,64.0,71.0,59.0,71.0,28.0,60.0,,,,,,,Injury Prone,56,74,72,68,72,71,68,51,42,73,66,63,64,65,72,73,76,45,65,60,60,20,74,58,69,67,,22,20,6,14,15,9,11,71+0,71+0,71+0,68+0,69+0,69+0,69+0,68+0,67+2,67+2,67+2,65+2,58+2,58+2,58+2,65+2,47+2,45+2,45+2,45+2,47+2,44+2,43+2,43+2,43+2,44+2
A. Ujah,29,180,81,Nigeria,1. FC Union Berlin,German 1. Bundesliga,71,71,2400000,21000,ST,Right,2,4,3,Medium/Medium,Normal,No,4300000.0,NoTag,RS,11.0,,2019-07-01,2022.0,,,66.0,71.0,55.0,69.0,33.0,71.0,,,,,,,Power Header,49,71,80,61,60,70,55,44,54,66,68,64,69,71,66,82,92,64,76,64,62,38,70,52,68,72,,29,23,10,11,15,15,7,71+0,71+0,71+0,65+0,68+0,68+0,68+0,65+0,64+2,64+2,64+2,64+2,59+2,59+2,59+2,64+2,50+2,49+2,49+2,49+2,50+2,48+2,48+2,48+2,48+2,48+2
Ji Dong Won,29,188,82,Korea Republic,1. FSV Mainz 05,German 1. Bundesliga,71,71,2400000,19000,"CF, CAM, LM",Right,2,4,3,Medium/Medium,Normal,Yes,4300000.0,NoTag,SUB,11.0,,2019-07-01,2022.0,,,67.0,70.0,63.0,73.0,43.0,71.0,,,,,,,Long Shot Taker (AI),54,69,78,65,64,75,67,62,54,73,66,68,69,73,66,75,78,68,73,68,69,49,73,72,66,72,,40,20,10,11,14,13,16,72+,72+,72+,69+0,71+0,71+0,71+0,69+0,70+1,70+1,70+1,68+2,66+2,66+2,66+2,68+2,55+2,56+2,56+2,56+2,55+2,53+2,54+2,54+2,54+2,53+2
K. Coulibaly,28,197,87,Mali,FC Nantes,French Ligue 1,71,71,2400000,18000,ST,Right,1,3,2,Medium/Medium,Lean,No,4800000.0,Strength,SUB,7.0,,2017-08-18,2022.0,,,72.0,70.0,60.0,62.0,26.0,74.0,,,,,,,,64,71,70,66,68,66,46,39,50,66,63,79,40,69,33,74,42,62,86,65,68,22,71,61,69,69,,24,23,10,11,9,13,12,71+0,71+0,71+0,66+0,68+0,68+0,68+0,66+0,65+2,65+2,65+2,66+2,59+2,59+2,59+2,66+2,50+2,47+2,47+2,47+2,50+2,47+2,44+2,44+2,44+2,47+2
