short_name,age,height_cm,weight_kg,nationality,club_name,league_name,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
S. Henderson,32,193,87,Republic of Ireland,Crystal Palace,English Premier League,65,65,325000,9000,GK,Right,1,3,1,Medium/Medium,Normal,No,618000.0,NoTag,RES,19.0,,2019-07-06,2023.0,,,,,,,,,66.0,62.0,70.0,62.0,39.0,64.0,"InjuryProne,GKLongThrow",19,15,19,28,17,17,11,15,34,18,46,34,47,68,41,53,62,34,62,16,33,16,6,45,18,42,,15,13,66,62,70,64,62,28+2,28+2,28+2,26+0,27+0,27+0,27+0,26+0,28+2,28+2,28+2,28+2,29+2,29+2,29+2,28+2,26+2,29+2,29+2,29+2,26+2,26+2,27+2,27+2,27+2,26+2
P. Delecroix,31,185,76,France,FC Metz,French Ligue 1,65,65,350000,4000,GK,Right,1,4,1,Medium/Medium,Lean,No,700000.0,NoTag,SUB,1.0,,2018-07-24,2021.0,,,,,,,,,64.0,65.0,62.0,65.0,27.0,66.0,"TeamPlayer,CautiousWithCrosses",10,8,10,48,12,10,9,8,36,29,29,26,31,59,49,47,68,30,61,12,42,20,13,47,22,36,,14,13,64,65,62,66,65,26+2,26+2,26+2,25+0,27+0,27+0,27+0,25+0,31+2,31+2,31+2,27+2,33+2,33+2,33+2,27+2,25+2,32+2,32+2,32+2,25+2,24+2,27+2,27+2,27+2,24+2
A. Racioppi,21,186,80,Switzerland,Olympique Lyonnais,French Ligue 1,64,78,850000,6000,GK,Right,1,2,1,Medium/Medium,Normal,No,2100000.0,NoTag,RES,16.0,,2018-07-01,2021.0,,,,,,,,,63.0,64.0,62.0,66.0,29.0,60.0,NoTag,12,7,12,19,5,7,10,14,24,15,31,28,39,58,31,47,46,20,40,6,24,9,6,32,19,43,,14,12,63,64,62,60,66,20+2,20+2,20+2,18+0,20+0,20+0,20+0,18+0,20+2,20+2,20+2,20+2,21+2,21+2,21+2,20+2,19+2,20+2,20+2,20+2,19+2,19+2,20+2,20+2,20+2,19+2
M. Bułka,20,199,90,Poland,Paris Saint-Germain,French Ligue 1,64,77,725000,7000,GK,Right,1,2,1,Medium/Medium,Normal,No,1800000.0,NoTag,SUB,30.0,,2019-07-06,2021.0,,,,,,,,,65.0,61.0,62.0,69.0,26.0,60.0,NoTag,12,8,10,28,5,7,13,14,27,13,28,25,42,58,28,47,43,20,70,7,25,11,8,38,18,42,,10,14,65,61,62,60,69,22+2,22+2,22+2,19+0,21+0,21+0,21+0,19+0,23+2,23+2,23+2,21+2,23+2,23+2,23+2,21+2,20+2,24+2,24+2,24+2,20+2,19+2,23+2,23+2,23+2,19+2
Aritz Castro,22,179,77,Spain,Deportivo Alavés,Spain Primera Division,64,76,650000,3000,GK,Right,1,3,1,Medium/Medium,Normal,No,1500000.0,NoTag,RES,31.0,,2019-07-01,2022.0,,,,,,,,,60.0,62.0,62.0,66.0,38.0,68.0,NoTag,12,10,14,20,11,14,15,14,22,20,40,36,48,55,57,47,61,27,54,12,20,13,11,46,16,38,,14,12,60,62,62,68,66,24+2,24+2,24+2,23+0,25+0,25+0,25+0,23+0,26+2,26+2,26+2,24+2,25+2,25+2,25+2,24+2,21+2,23+2,23+2,23+2,21+2,21+2,23+2,23+2,23+2,21+2
O. Mandanda,21,179,77,DR Congo,FC Girondins de Bordeaux,French Ligue 1,64,76,650000,3000,GK,Right,1,2,1,Medium/Medium,Normal,No,1400000.0,NoTag,RES,40.0,,2017-07-01,2021.0,,,,,,,,,67.0,63.0,59.0,66.0,26.0,63.0,NoTag,10,6,13,18,5,8,10,12,28,19,30,23,24,51,48,44,63,21,53,8,25,11,7,36,12,47,,14,10,67,63,59,63,66,20+2,20+2,20+2,18+0,20+0,20+0,20+0,18+0,21+2,21+2,21+2,20+2,22+2,22+2,22+2,20+2,18+2,21+2,21+2,21+2,18+2,18+2,21+2,21+2,21+2,18+2
Robert Sanchez,22,197,85,Spain,Brighton & Hove Albion,English Premier League,64,75,625000,7000,GK,Right,1,4,1,Medium/Medium,Normal,No,1300000.0,NoTag,RES,26.0,,2015-05-14,2023.0,,,,,,,,,64.0,62.0,64.0,66.0,43.0,63.0,ComesForCrosses,12,14,15,41,15,15,12,14,34,37,45,41,31,54,35,48,66,21,66,16,27,8,7,40,15,55,,13,15,64,62,64,63,66,29+2,29+2,29+2,28+0,29+0,29+0,29+0,28+0,31+2,31+2,31+2,29+2,31+2,31+2,31+2,29+2,25+2,29+2,29+2,29+2,25+2,24+2,26+2,26+2,26+2,24+2
A. Zaccagno,23,183,77,Italy,Torino,Italian Serie A,64,74,575000,5000,GK,Right,1,3,1,Medium/Medium,Normal,No,1100000.0,NoTag,RES,70.0,,2020-01-24,2021.0,,,,,,,,,64.0,61.0,48.0,69.0,25.0,64.0,NoTag,14,9,14,18,6,5,10,14,18,16,17,31,62,58,43,36,63,40,37,5,16,12,6,55,12,52,,14,10,64,61,48,64,69,19+2,19+2,19+2,20+0,21+0,21+0,21+0,20+0,23+2,23+2,23+2,21+2,24+2,24+2,24+2,21+2,20+2,21+2,21+2,21+2,20+2,20+2,19+2,19+2,19+2,20+2
Belman,21,184,80,Spain,Real Madrid,Spain Primera Division,64,73,550000,12000,GK,Right,1,5,1,Medium/Medium,Normal,No,1200000.0,NoTag,RES,35.0,,2017-07-01,2021.0,,,,,,,,,64.0,61.0,67.0,65.0,29.0,62.0,NoTag,11,5,10,29,9,7,10,13,30,16,26,31,21,62,46,50,64,27,58,9,17,11,6,33,15,30,,11,14,64,61,67,62,65,22+2,22+2,22+2,19+0,21+0,21+0,21+0,19+0,22+2,22+2,22+2,21+2,24+2,24+2,24+2,21+2,21+2,23+2,23+2,23+2,21+2,20+2,22+2,22+2,22+2,20+2
N. Contini,24,190,82,Ukraine,Napoli,Italian Serie A,64,72,500000,7000,GK,Right,1,1,1,Medium/Medium,Normal,No,950000.0,NoTag,RES,16.0,,2012-08-01,2024.0,,,,,,,,,64.0,63.0,57.0,65.0,48.0,61.0,NoTag,17,15,19,26,12,15,18,18,21,20,47,49,39,62,51,43,59,21,58,20,20,19,17,18,26,44,,14,19,64,63,57,61,65,28+2,28+2,28+2,26+0,26+0,26+0,26+0,26+0,25+2,25+2,25+2,26+2,23+2,23+2,23+2,26+2,25+2,23+2,23+2,23+2,25+2,25+2,25+2,25+2,25+2,25+2
L. Dias,21,185,80,France,Nîmes Olympique,French Ligue 1,64,72,525000,3000,GK,Right,1,2,1,Medium/Medium,Normal,No,1200000.0,NoTag,SUB,16.0,,2019-06-18,2022.0,,,,,,,,,65.0,63.0,59.0,64.0,18.0,63.0,NoTag,14,5,11,26,7,5,13,10,19,18,17,18,36,56,49,44,64,25,43,6,20,12,8,34,11,37,,13,11,65,63,59,63,64,19+2,19+2,19+2,18+0,20+0,20+0,20+0,18+0,21+2,21+2,21+2,19+2,22+2,22+2,22+2,19+2,19+2,22+2,22+2,22+2,19+2,19+2,20+2,20+2,20+2,19+2
J. Bond,27,193,84,England,West Bromwich Albion,English Premier League,64,67,400000,12000,GK,Right,1,2,1,Medium/Medium,Normal,No,830000.0,NoTag,RES,23.0,,2018-07-16,2021.0,,,,,,,,,65.0,61.0,61.0,64.0,47.0,62.0,NoTag,11,13,13,33,14,11,14,13,45,19,54,42,56,61,55,46,71,38,64,15,37,23,13,43,17,67,,14,17,65,61,61,62,64,27+2,27+2,27+2,26+0,27+0,27+0,27+0,26+0,30+2,30+2,30+2,28+2,31+2,31+2,31+2,28+2,27+2,31+2,31+2,31+2,27+2,27+2,28+2,28+2,28+2,27+2
L. Zima,26,197,80,Czech Republic,Genoa,Italian Serie A,64,67,400000,3000,GK,Right,1,2,1,Medium/Medium,Normal,No,750000.0,NoTag,RES,38.0,,2013-07-01,2021.0,,,,,,,,,66.0,61.0,61.0,62.0,43.0,63.0,NoTag,12,12,15,30,14,18,17,12,22,24,44,42,34,62,36,46,65,36,79,14,23,21,19,24,23,26,,13,13,66,61,61,63,62,29+2,29+2,29+2,26+0,28+0,28+0,28+0,26+0,27+2,27+2,27+2,27+2,26+2,26+2,26+2,27+2,26+2,27+2,27+2,27+2,26+2,25+2,27+2,27+2,27+2,25+2
J. Olschowsky,18,180,73,Germany,Borussia Mönchengladbach,German 1. Bundesliga,63,81,625000,600,GK,Right,1,3,1,Medium/Medium,Normal,No,1500000.0,NoTag,RES,41.0,,2020-07-13,2023.0,,,,,,,,,64.0,63.0,64.0,64.0,19.0,65.0,NoTag,14,6,13,18,9,12,13,10,25,10,22,17,30,50,44,48,78,16,42,7,23,11,8,45,15,38,,11,11,64,63,64,65,64,19+2,19+2,19+2,17+0,19+0,19+0,19+0,17+0,21+2,21+2,21+2,19+2,21+2,21+2,21+2,19+2,17+2,20+2,20+2,20+2,17+2,17+2,21+2,21+2,21+2,17+2
Altube,20,188,87,Spain,Real Madrid,Spain Primera Division,63,80,675000,11000,GK,Right,1,3,1,Medium/Medium,Normal,No,1800000.0,NoTag,RES,26.0,,2018-07-01,2021.0,,,,,,,,,63.0,58.0,63.0,65.0,16.0,59.0,NoTag,11,8,14,27,6,12,14,14,29,14,17,15,29,63,37,47,53,25,59,8,25,8,5,32,12,33,,14,14,63,58,63,59,65,22+2,22+2,22+2,18+0,21+0,21+0,21+0,18+0,21+2,21+2,21+2,20+2,24+2,24+2,24+2,20+2,19+2,23+2,23+2,23+2,19+2,18+2,22+2,22+2,22+2,18+2
Y. Diouf,20,184,74,France,Stade de Reims,French Ligue 1,63,78,675000,2000,GK,Right,1,3,1,Medium/Medium,Lean,No,1800000.0,NoTag,SUB,16.0,,2019-07-01,2023.0,,,,,,,,,64.0,64.0,60.0,63.0,44.0,62.0,NoTag,13,8,14,35,7,12,12,13,30,15,45,44,35,49,38,45,62,44,52,8,26,15,6,46,11,44,,11,16,64,64,60,62,63,23+2,23+2,23+2,23+0,24+0,24+0,24+0,23+0,26+2,26+2,26+2,26+2,27+2,27+2,27+2,26+2,25+2,26+2,26+2,26+2,25+2,24+2,23+2,23+2,23+2,24+2
Daniel Rebollo,20,187,78,Spain,Real Betis,Spain Primera Division,63,77,675000,2000,GK,Right,1,3,1,Medium/Medium,Lean,No,1800000.0,NoTag,RES,30.0,,2017-07-01,2021.0,,,,,,,,,61.0,63.0,64.0,64.0,27.0,62.0,SaveswithFeet,12,10,12,25,9,12,11,14,27,13,22,31,44,60,45,48,65,40,51,7,28,13,7,50,13,40,,14,13,61,63,64,62,64,22+2,22+2,22+2,21+0,23+0,23+0,23+0,21+0,25+2,25+2,25+2,23+2,26+2,26+2,26+2,23+2,22+2,25+2,25+2,25+2,22+2,21+2,22+2,22+2,22+2,21+2
João Virgínia,20,191,83,Portugal,Everton,English Premier League,63,76,575000,6000,GK,Left,1,3,1,Medium/Medium,Normal,Yes,1500000.0,NoTag,SUB,31.0,,2018-08-03,2024.0,,,,,,,,,62.0,60.0,63.0,65.0,52.0,59.0,CautiousWithCrosses,14,8,10,32,9,9,11,13,29,15,54,50,30,61,33,47,40,16,57,9,29,10,10,41,12,46,,10,11,62,60,63,59,65,25+2,25+2,25+2,24+0,25+0,25+0,25+0,24+0,26+2,26+2,26+2,26+2,25+2,25+2,25+2,26+2,22+2,24+2,24+2,24+2,22+2,22+2,22+2,22+2,22+2,22+2
P. Bonet,17,193,94,DR Congo,Stade Rennais FC,French Ligue 1,63,76,500000,500,GK,Right,1,2,1,Medium/Medium,Normal,No,1300000.0,NoTag,RES,30.0,,2019-07-01,2022.0,,,,,,,,,65.0,60.0,58.0,61.0,17.0,64.0,NoTag,10,8,12,18,7,9,12,14,23,16,15,19,36,58,26,44,32,22,66,9,16,7,8,30,14,30,,13,12,65,60,58,64,61,21+2,21+2,21+2,17+0,19+0,19+0,19+0,17+0,20+2,20+2,20+2,18+2,21+2,21+2,21+2,18+2,17+2,20+2,20+2,20+2,17+2,17+2,20+2,20+2,20+2,17+2
A. Whiteman,21,189,84,England,Tottenham Hotspur,English Premier League,63,74,500000,7000,GK,Right,1,2,1,Medium/Medium,Lean,Yes,1100000.0,NoTag,RES,41.0,,2015-07-01,2022.0,,,,,,,,,66.0,61.0,59.0,66.0,31.0,62.0,NoTag,14,9,14,27,8,12,12,10,25,23,34,28,31,46,41,44,65,26,48,9,25,12,4,39,11,42,,13,14,66,61,59,62,66,22+2,22+2,22+2,21+0,22+0,22+0,22+0,21+0,24+2,24+2,24+2,23+2,24+2,24+2,24+2,23+2,22+2,24+2,24+2,24+2,22+2,21+2,23+2,23+2,23+2,21+2
N. Rehnen,23,191,82,Germany,DSC Arminia Bielefeld,German 1. Bundesliga,63,73,475000,3000,GK,Right,1,3,1,Medium/Medium,Normal,No,950000.0,NoTag,SUB,33.0,,2015-07-01,2021.0,,,,,,,,,65.0,59.0,60.0,64.0,36.0,63.0,NoTag,17,19,9,26,12,11,18,18,19,21,33,39,38,54,40,45,54,23,57,14,19,8,5,29,16,22,,9,8,65,59,60,63,64,25+2,25+2,25+2,23+0,24+0,24+0,24+0,23+0,23+2,23+2,23+2,23+2,22+2,22+2,22+2,23+2,21+2,21+2,21+2,21+2,21+2,20+2,21+2,21+2,21+2,20+2
Dani Cárdenas,23,186,80,Spain,Levante UD,Spain Primera Division,63,73,475000,3000,GK,Right,1,3,1,Medium/Medium,Lean,No,1100000.0,NoTag,RES,34.0,,2016-07-01,2021.0,,,,,,,,,60.0,62.0,58.0,69.0,36.0,55.0,NoTag,10,5,12,23,8,13,11,13,22,16,39,33,55,65,42,44,67,26,52,5,21,6,5,34,17,42,,13,12,60,62,58,55,69,22+2,22+2,22+2,21+0,22+0,22+0,22+0,21+0,23+2,23+2,23+2,22+2,23+2,23+2,23+2,22+2,21+2,22+2,22+2,22+2,21+2,21+2,22+2,22+2,22+2,21+2
F. Dahmen,22,186,80,Germany,1. FSV Mainz 05,German 1. Bundesliga,63,73,475000,3000,GK,Right,1,3,1,Medium/Medium,Normal,No,950000.0,NoTag,SUB,37.0,,2018-03-03,2023.0,,,,,,,,,65.0,60.0,59.0,65.0,42.0,60.0,NoTag,14,8,12,16,5,12,13,12,17,18,44,40,39,63,39,44,69,25,45,6,17,9,4,27,11,31,,12,11,65,60,59,60,65,22+2,22+2,22+2,21+0,22+0,22+0,22+0,21+0,21+2,21+2,21+2,22+2,20+2,20+2,20+2,22+2,21+2,20+2,20+2,20+2,21+2,22+2,21+2,21+2,21+2,22+2
Iñaki Álvarez,23,182,76,Spain,CA Osasuna,Spain Primera Division,63,73,475000,4000,GK,Right,1,3,1,Medium/Medium,Normal,No,1100000.0,NoTag,RES,31.0,,2018-07-01,2021.0,,,,,,,,,63.0,67.0,61.0,65.0,25.0,64.0,NoTag,10,9,11,18,9,5,12,13,29,12,28,23,21,41,48,46,59,25,51,5,22,10,7,26,19,22,,14,12,63,67,61,64,65,19+2,19+2,19+2,15+0,17+0,17+0,17+0,15+0,17+2,17+2,17+2,17+2,19+2,19+2,19+2,17+2,17+2,20+2,20+2,20+2,17+2,17+2,19+2,19+2,19+2,17+2
S. Perisan,22,192,83,Italy,Udinese,Italian Serie A,63,72,450000,2000,GK,Right,1,3,1,Medium/Medium,Normal,No,900000.0,NoTag,RES,27.0,,2014-07-01,2020.0,,,,,,,,,68.0,59.0,56.0,65.0,46.0,58.0,NoTag,12,20,14,22,11,11,13,11,19,24,47,45,34,57,48,42,54,37,62,20,24,21,14,12,25,49,,14,16,68,59,56,58,65,28+2,28+2,28+2,24+0,25+0,25+0,25+0,24+0,23+2,23+2,23+2,24+2,22+2,22+2,22+2,24+2,25+2,24+2,24+2,24+2,25+2,25+2,25+2,25+2,25+2,25+2
A. Dini,24,184,75,Italy,Parma,Italian Serie A,63,71,425000,4000,GK,Right,1,3,1,Medium/Medium,Normal,No,850000.0,NoTag,RES,37.0,,2017-08-01,2023.0,,,,,,,,,64.0,64.0,56.0,66.0,28.0,65.0,NoTag,14,7,12,15,7,8,13,10,23,14,30,27,36,45,46,42,60,20,61,8,25,11,5,48,18,39,,11,13,64,64,56,65,66,20+2,20+2,20+2,18+0,19+0,19+0,19+0,18+0,21+2,21+2,21+2,19+2,21+2,21+2,21+2,19+2,18+2,21+2,21+2,21+2,18+2,18+2,22+2,22+2,22+2,18+2
Unai Etxebarría,23,188,78,Spain,Granada CF,Spain Primera Division,63,70,400000,3000,GK,Left,1,3,1,Medium/Medium,Normal,No,920000.0,NoTag,RES,29.0,,2019-07-04,2021.0,,,,,,,,,65.0,58.0,61.0,64.0,37.0,60.0,NoTag,17,11,18,31,13,18,17,19,26,17,35,39,49,62,55,46,56,32,59,15,18,20,13,20,30,30,,19,19,65,58,61,60,64,27+2,27+2,27+2,24+0,25+0,25+0,25+0,24+0,25+2,25+2,25+2,25+2,25+2,25+2,25+2,25+2,27+2,28+2,28+2,28+2,27+2,27+2,29+2,29+2,29+2,27+2
F. Jörgensen,18,189,77,Sweden,Villarreal CF,Spain Primera Division,62,82,525000,500,GK,Right,1,2,1,Medium/Medium,Normal,No,1600000.0,NoTag,RES,30.0,,2019-07-01,2021.0,,,,,,,,,63.0,69.0,68.0,64.0,36.0,60.0,GKLongThrow,16,5,11,28,20,8,14,5,26,16,36,36,48,35,34,51,59,30,59,15,20,9,7,36,8,27,,7,9,63,69,68,60,64,21+2,21+2,21+2,20+0,21+0,21+0,21+0,20+0,22+2,22+2,22+2,21+2,22+2,22+2,22+2,21+2,19+2,20+2,20+2,20+2,19+2,18+2,19+2,19+2,19+2,18+2
S. Bajic,18,191,84,France,AS Saint-Étienne,French Ligue 1,62,81,525000,500,GK,Right,1,3,1,Medium/Medium,Normal,No,1400000.0,NoTag,SUB,1.0,,2018-07-01,2022.0,,,,,,,,,63.0,63.0,59.0,63.0,24.0,63.0,NoTag,9,5,12,24,8,7,12,11,20,18,28,20,35,49,42,44,55,29,41,9,21,10,5,43,11,25,,12,9,63,63,59,63,63,19+2,19+2,19+2,18+0,20+0,20+0,20+0,18+0,22+2,22+2,22+2,20+2,23+2,23+2,23+2,20+2,18+2,20+2,20+2,20+2,18+2,17+2,18+2,18+2,18+2,17+2
L. Kasten,19,187,88,Germany,VfL Wolfsburg,German 1. Bundesliga,62,80,550000,2000,GK,Right,1,3,1,Medium/Medium,Normal,No,1300000.0,NoTag,RES,35.0,,2019-07-01,2022.0,,,,,,,,,66.0,62.0,62.0,67.0,41.0,51.0,NoTag,15,7,14,29,6,9,14,13,28,25,38,44,39,54,51,47,77,32,69,6,34,16,9,32,18,41,,9,12,66,62,62,51,67,25+2,25+2,25+2,23+0,24+0,24+0,24+0,23+0,25+2,25+2,25+2,25+2,25+2,25+2,25+2,25+2,23+2,26+2,26+2,26+2,23+2,23+2,25+2,25+2,25+2,23+2
J. Krahl,20,194,90,Germany,1. FC Köln,German 1. Bundesliga,62,76,575000,2000,GK,Right,1,3,1,Medium/Medium,Normal,No,1400000.0,NoTag,RES,32.0,,2019-07-01,2022.0,,,,,,,,,69.0,59.0,57.0,71.0,32.0,52.0,NoTag,12,8,14,22,7,8,10,9,20,18,27,36,32,51,33,43,58,19,70,13,31,12,8,28,14,22,,14,13,69,59,57,52,71,23+2,23+2,23+2,19+0,21+0,21+0,21+0,19+0,21+2,21+2,21+2,20+2,21+2,21+2,21+2,20+2,20+2,22+2,22+2,22+2,20+2,20+2,25+2,25+2,25+2,20+2
Vinicius,21,188,82,Brazil,Bologna,Italian Serie A,62,76,575000,3000,GK,Right,1,2,1,Medium/Medium,Normal,No,1400000.0,NoTag,RES,45.0,,2018-07-01,2023.0,,,,,,,,,68.0,58.0,54.0,72.0,58.0,54.0,NoTag,12,5,10,34,18,22,13,14,32,24,58,58,59,50,54,41,64,36,64,18,16,15,4,30,16,45,,12,13,68,58,54,54,72,25+2,25+2,25+2,27+0,26+0,26+0,26+0,27+0,28+2,28+2,28+2,29+2,27+2,27+2,27+2,29+2,26+2,26+2,26+2,26+2,26+2,26+2,24+2,24+2,24+2,26+2
G. Innocent,20,192,90,France,Paris Saint-Germain,French Ligue 1,62,74,450000,5000,GK,Right,1,3,1,Medium/Medium,Normal,No,923000.0,NoTag,RES,40.0,,2018-05-31,2023.0,,,,,,,,,62.0,59.0,61.0,64.0,31.0,61.0,NoTag,10,6,11,24,9,12,14,11,22,15,30,31,37,53,35,46,57,25,64,9,22,10,5,26,14,25,,13,12,62,59,61,61,64,22+2,22+2,22+2,19+0,20+0,20+0,20+0,19+0,20+2,20+2,20+2,20+2,21+2,21+2,21+2,20+2,19+2,21+2,21+2,21+2,19+2,19+2,22+2,22+2,22+2,19+2
T. Krapikas,21,194,85,Lithuania,Spezia,Italian Serie A,62,72,400000,3000,GK,Right,1,2,1,Medium/Medium,Lean,No,800000.0,NoTag,RES,12.0,,2019-07-01,2022.0,,,,,,,,,62.0,60.0,58.0,64.0,24.0,59.0,NoTag,12,8,11,18,9,11,11,14,18,17,27,22,52,58,27,44,45,24,59,9,26,8,6,30,15,41,,10,11,62,60,58,59,64,21+2,21+2,21+2,19+0,20+0,20+0,20+0,19+0,21+2,21+2,21+2,19+2,20+2,20+2,20+2,19+2,18+2,20+2,20+2,20+2,18+2,18+2,20+2,20+2,20+2,18+2
Juan Pérez,23,187,83,Spain,CA Osasuna,Spain Primera Division,62,70,350000,3000,GK,Right,1,3,1,Medium/Medium,Normal,No,805000.0,NoTag,RES,25.0,,2014-07-01,2022.0,,,,,,,,,58.0,65.0,57.0,67.0,34.0,63.0,NoTag,16,17,18,26,19,21,17,19,25,12,32,35,34,47,33,43,45,28,69,13,23,22,20,30,24,41,,14,20,58,65,57,63,67,27+2,27+2,27+2,23+0,25+0,25+0,25+0,23+0,24+2,24+2,24+2,24+2,24+2,24+2,24+2,24+2,23+2,25+2,25+2,25+2,23+2,23+2,26+2,26+2,26+2,23+2
Ander Iru,21,188,74,Spain,Athletic Club de Bilbao,Spain Primera Division,62,70,350000,2000,GK,Right,1,3,1,Medium/Medium,Normal,No,805000.0,NoTag,RES,35.0,,2019-07-01,2021.0,,,,,,,,,66.0,67.0,58.0,58.0,28.0,60.0,NoTag,12,8,9,21,6,11,14,12,23,19,32,24,28,50,37,44,47,21,43,11,22,8,5,25,15,24,,14,11,66,67,58,60,58,20+2,20+2,20+2,19+0,20+0,20+0,20+0,19+0,20+2,20+2,20+2,20+2,21+2,21+2,21+2,20+2,18+2,20+2,20+2,20+2,18+2,18+2,18+2,18+2,18+2,18+2
A. Guendouz,24,189,89,France,AS Saint-Étienne,French Ligue 1,62,69,325000,3000,GK,Left,1,3,1,Medium/Medium,Normal,No,715000.0,NoTag,RES,40.0,,2017-07-01,2021.0,,,,,,,,,66.0,62.0,65.0,67.0,31.0,58.0,NoTag,13,7,14,25,6,10,14,14,18,18,32,30,26,38,39,49,51,22,58,5,27,11,5,33,16,28,,11,14,66,62,65,58,67,21+2,21+2,21+2,18+0,20+0,20+0,20+0,18+0,20+2,20+2,20+2,20+2,20+2,20+2,20+2,20+2,18+2,20+2,20+2,20+2,18+2,18+2,20+2,20+2,20+2,18+2
N. Klinger,24,187,84,Germany,VfL Wolfsburg,German 1. Bundesliga,62,67,300000,4000,GK,Right,1,3,1,Medium/Medium,Normal,No,533000.0,NoTag,RES,30.0,,2019-07-01,2021.0,,,,,,,,,59.0,60.0,63.0,64.0,33.0,60.0,NoTag,12,6,10,24,10,8,8,7,20,12,31,35,49,59,40,47,72,36,64,6,31,10,6,30,11,41,,9,8,59,60,63,60,64,22+2,22+2,22+2,19+0,20+0,20+0,20+0,19+0,21+2,21+2,21+2,21+2,21+2,21+2,21+2,21+2,20+2,22+2,22+2,22+2,20+2,20+2,22+2,22+2,22+2,20+2
M. Festa,28,190,85,Italy,Crotone,Italian Serie A,62,64,275000,2000,GK,Right,1,3,1,Medium/Medium,Normal,No,516000.0,NoTag,SUB,16.0,,2015-07-01,2022.0,,,,,,,,,65.0,62.0,58.0,61.0,45.0,59.0,NoTag,13,17,17,31,16,18,13,13,21,21,48,43,37,54,46,44,54,38,74,19,24,21,14,32,13,53,,15,18,65,62,58,59,61,29+2,29+2,29+2,26+0,27+0,27+0,27+0,26+0,27+2,27+2,27+2,27+2,27+2,27+2,27+2,27+2,26+2,27+2,27+2,27+2,26+2,26+2,27+2,27+2,27+2,26+2
P. Gori,40,189,83,Italy,Benevento,Italian Serie A,62,62,30000,1000,GK,Right,1,1,1,Medium/Medium,Normal,No,54000.0,NoTag,RES,22.0,,2018-07-10,2021.0,,,,,,,,,56.0,58.0,64.0,59.0,35.0,67.0,NoTag,12,19,14,36,16,16,10,19,28,24,35,35,52,67,31,48,51,41,54,17,44,26,16,43,17,47,,15,9,56,58,64,67,59,29+2,29+2,29+2,28+0,30+0,30+0,30+0,28+0,31+2,31+2,31+2,29+2,32+2,32+2,32+2,29+2,27+2,30+2,30+2,30+2,27+2,26+2,27+2,27+2,27+2,26+2
A. Berardi,29,185,78,Italy,Hellas Verona,Italian Serie A,62,62,220000,4000,GK,Right,1,2,1,Medium/Medium,Normal,No,396000.0,NoTag,RES,22.0,,2019-01-17,2021.0,,,,,,,,,61.0,58.0,56.0,64.0,51.0,63.0,NoTag,14,10,11,29,19,11,16,15,32,21,50,51,35,60,45,42,62,45,55,19,23,21,12,55,22,53,,19,17,61,58,56,63,64,26+2,26+2,26+2,27+0,28+0,28+0,28+0,27+0,30+2,30+2,30+2,29+2,31+2,31+2,31+2,29+2,28+2,29+2,29+2,29+2,28+2,28+2,26+2,26+2,26+2,28+2
L. Chevalier,18,187,78,France,LOSC Lille,French Ligue 1,61,83,475000,500,GK,Right,1,3,1,Medium/Medium,Lean,No,1400000.0,NoTag,RES,30.0,,2018-06-14,2024.0,,,,,,,,,61.0,58.0,62.0,64.0,24.0,58.0,NoTag,12,5,12,17,9,6,13,14,15,16,26,23,31,59,38,47,48,23,40,8,23,8,7,40,16,33,,10,11,61,58,62,58,64,20+2,20+2,20+2,18+0,20+0,20+0,20+0,18+0,20+2,20+2,20+2,19+2,21+2,21+2,21+2,19+2,17+2,19+2,19+2,19+2,17+2,17+2,18+2,18+2,18+2,17+2
L. Unbehaun,19,185,82,Germany,Borussia Dortmund,German 1. Bundesliga,61,79,450000,2000,GK,Right,1,3,1,Medium/Medium,Normal,No,1000000.0,NoTag,RES,25.0,,2019-03-06,2022.0,,,,,,,,,52.0,58.0,65.0,65.0,55.0,63.0,RushesOutOfGoal,8,6,10,29,7,10,8,9,28,19,49,59,58,59,62,49,83,30,68,6,19,13,5,45,11,39,,10,11,52,58,65,63,65,25+2,25+2,25+2,24+0,25+0,25+0,25+0,24+0,27+2,27+2,27+2,26+2,26+2,26+2,26+2,26+2,23+2,24+2,24+2,24+2,23+2,23+2,24+2,24+2,24+2,23+2
